BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr3	84080000	84090000	chr3	84210000	84220000	0.0013104425371628923	2.111212657236631
chr3	84840000	84850000	chr3	85470000	85480000	9.231169353988525e-05	2.599207668339954
chr3	87230000	87240000	chr3	87400000	87410000	0.009750572035235362	2.111212657236631
chr3	92050000	92060000	chr3	92400000	92410000	0.003744713159348706	2.599207668339954
chr3	95230000	95240000	chr3	95370000	95380000	0.008738914127353257	3.2
chr3	96840000	96850000	chr3	97480000	97490000	0.005271000409363125	3.6758347359905126
chr3	96840000	96850000	chr3	97090000	97100000	0.0006577397743019909	2.111212657236631
chr3	97820000	97830000	chr3	98120000	98130000	0.008082178470439037	2.111212657236631
chr3	97830000	97840000	chr3	98010000	98020000	0.004443795651348135	2.111212657236631
chr3	99150000	99160000	chr3	99840000	99850000	0.0032701065606525266	2.111212657236631
chr3	100090000	100100000	chr3	100460000	100470000	0.008082178470439037	2.111212657236631
chr3	100880000	100890000	chr3	101190000	101200000	0.003744713159348706	2.111212657236631
chr3	101400000	101410000	chr3	101710000	101720000	0.00036557222127608924	2.111212657236631
chr3	101500000	101510000	chr3	101710000	101720000	0.008082178470439037	2.599207668339954
chr3	101990000	102000000	chr3	102140000	102150000	0.002649251341212559	2.111212657236631
chr3	102160000	102170000	chr3	102600000	102610000	0.0031963464568074418	2.111212657236631
chr3	102230000	102240000	chr3	102600000	102610000	0.0018808279065490319	2.111212657236631
chr3	103300000	103310000	chr3	103640000	103650000	0.0018808279065490319	2.111212657236631
chr3	103910000	103920000	chr3	104370000	104380000	0.0018808279065490319	3.2
chr3	104430000	104440000	chr3	104580000	104590000	0.004822050968730043	2.111212657236631
chr3	105580000	105590000	chr3	105800000	105810000	0.004822050968730043	2.111212657236631
chr3	105900000	105910000	chr3	106350000	106360000	0.001996880884126074	2.111212657236631
chr3	107130000	107140000	chr3	107370000	107380000	0.0006577397743019909	2.599207668339954
chr3	107260000	107270000	chr3	107370000	107380000	0.0031963464568074418	2.111212657236631
chr3	107600000	107610000	chr3	107760000	107770000	0.0006577397743019909	2.111212657236631
chr3	109080000	109090000	chr3	109390000	109400000	1.0966129816214476e-05	2.111212657236631
chr3	115830000	115840000	chr3	116110000	116120000	0.0013147681579150916	2.111212657236631
chr3	121670000	121680000	chr3	121930000	121940000	0.0013938301952343133	2.111212657236631
chr3	128140000	128150000	chr3	128990000	129000000	0.0006217705610295221	2.111212657236631
chr3	129090000	129100000	chr3	129480000	129490000	0.003664217807558596	2.111212657236631
chr3	129880000	129890000	chr3	130480000	130490000	2.8893447484394187e-05	2.111212657236631
chr3	130520000	130530000	chr3	131030000	131040000	0.0005029130173593114	2.111212657236631
chr3	134350000	134360000	chr3	134940000	134950000	0.0005029130173593114	2.111212657236631
chr3	137920000	137930000	chr3	138120000	138130000	0.008286825580041892	2.111212657236631
chr3	141570000	141580000	chr3	141970000	141980000	2.8893447484394187e-05	2.111212657236631
chr3	142000000	142010000	chr3	142170000	142180000	2.8893447484394187e-05	2.111212657236631
chr3	145300000	145310000	chr3	145620000	145630000	0.005231141685681043	3.6758347359905126
chr3	146030000	146040000	chr3	146640000	146650000	0.0006251240346623531	2.111212657236631
chr3	151430000	151440000	chr3	151790000	151800000	0.0014589370505634774	2.111212657236631
chr3	152460000	152470000	chr3	153350000	153360000	0.0083679602985662	2.111212657236631
chr3	153670000	153680000	chr3	153920000	153930000	0.00040700817149974533	2.111212657236631
chr3	153980000	153990000	chr3	154270000	154280000	7.189512108152218e-05	3.2
chr3	157270000	157280000	chr3	157420000	157430000	0.0006251240346623531	2.111212657236631
chr4	3980000	3990000	chr4	4710000	4720000	0.007437598102278613	2.599207668339954
chr4	4770000	4780000	chr4	5660000	5670000	0.009511964240157877	2.111212657236631
chr4	8590000	8600000	chr4	9100000	9110000	0.002160848156281925	2.599207668339954
chr4	8680000	8690000	chr4	9020000	9030000	0.003970699378029241	2.111212657236631
chr4	9130000	9140000	chr4	9530000	9540000	0.003956928903151102	2.111212657236631
chr4	9840000	9850000	chr4	10200000	10210000	0.0019978711718449116	2.111212657236631
chr4	10900000	10910000	chr4	11170000	11180000	0.007437598102278613	2.111212657236631
chr4	11070000	11080000	chr4	11160000	11170000	0.003956928903151102	2.111212657236631
chr4	11620000	11630000	chr4	12020000	12030000	0.005436453560161225	2.111212657236631
chr4	12520000	12530000	chr4	13770000	13780000	0.003970699378029241	2.599207668339954
chr4	14520000	14530000	chr4	14800000	14810000	0.003956928903151102	2.599207668339954
chr4	14820000	14830000	chr4	14910000	14920000	0.008686289426884958	2.599207668339954
chr4	14950000	14960000	chr4	15170000	15180000	0.002160848156281925	2.599207668339954
chr4	19700000	19710000	chr4	19890000	19900000	0.0019978711718449116	3.6758347359905126
chr4	24250000	24260000	chr4	24690000	24700000	0.00811103866895202	2.111212657236631
chr4	24710000	24720000	chr4	24890000	24900000	0.004116272546659161	2.111212657236631
chr4	32060000	32070000	chr4	32550000	32560000	0.004116272546659161	2.599207668339954
chr4	34970000	34980000	chr4	35140000	35150000	0.00163244036989596	3.2
chr4	40300000	40310000	chr4	40670000	40680000	0.00013088816859840868	2.111212657236631
chr4	40780000	40790000	chr4	40900000	40910000	0.006849599339676937	2.111212657236631
chr4	45110000	45120000	chr4	45270000	45280000	0.00898079361992966	2.599207668339954
chr4	45420000	45430000	chr4	45760000	45770000	0.007059418419090398	3.2
chr4	45420000	45430000	chr4	45860000	45870000	0.004018012297216589	2.111212657236631
chr4	46690000	46700000	chr4	47030000	47040000	0.00014733626211682616	2.599207668339954
chr4	47120000	47130000	chr4	47240000	47250000	0.009543368188546765	2.111212657236631
chr4	47510000	47520000	chr4	48380000	48390000	0.007825793116910668	2.111212657236631
chr4	53890000	53900000	chr4	55230000	55240000	0.006770697288246641	3.6758347359905126
chr4	55520000	55530000	chr4	56480000	56490000	0.0010454808166734757	2.111212657236631
chr4	62460000	62470000	chr4	62680000	62690000	0.002935124082356941	2.111212657236631
chr4	64440000	64450000	chr4	65510000	65520000	0.0010454808166734757	2.111212657236631
chr4	73550000	73560000	chr4	73810000	73820000	8.299775364761786e-07	3.2
chr4	80790000	80800000	chr4	81030000	81040000	0.008399296994004253	2.111212657236631
chr4	85080000	85090000	chr4	85720000	85730000	0.003072025228896639	2.111212657236631
chr4	85330000	85340000	chr4	85710000	85720000	0.002409620935235224	2.599207668339954
chr4	85740000	85750000	chr4	86460000	86470000	6.086423332407609e-05	2.111212657236631
chr4	85950000	85960000	chr4	86460000	86470000	0.007090447556578872	3.2
chr4	87280000	87290000	chr4	88250000	88260000	0.007090447556578872	2.111212657236631
chr4	87950000	87960000	chr4	88250000	88260000	0.006401937387341001	2.111212657236631
chr4	88790000	88800000	chr4	89040000	89050000	0.003328935917273268	2.111212657236631
chr4	89070000	89080000	chr4	89400000	89410000	0.0009399907490243997	2.111212657236631
chr4	94880000	94890000	chr4	95800000	95810000	0.009044514435100322	3.6758347359905126
chr4	99800000	99810000	chr4	100380000	100390000	0.009576061054250573	2.111212657236631
chr4	99890000	99900000	chr4	100380000	100390000	0.00026934777030307444	2.111212657236631
chr4	101510000	101520000	chr4	101850000	101860000	0.004627926325529774	2.111212657236631
chr4	102080000	102090000	chr4	102330000	102340000	0.0002751824805180547	2.111212657236631
chr4	102080000	102090000	chr4	102510000	102520000	0.004627926325529774	2.111212657236631
chr4	102340000	102350000	chr4	102510000	102520000	0.00026934777030307444	2.111212657236631
chr4	105000000	105010000	chr4	106070000	106080000	0.007584853514313594	2.111212657236631
chr4	106470000	106480000	chr4	107020000	107030000	0.009576061054250573	2.111212657236631
chr4	107590000	107600000	chr4	107700000	107710000	0.0050015295997171295	2.111212657236631
chr4	111180000	111190000	chr4	111470000	111480000	0.00675589873759045	2.599207668339954
chr4	111350000	111360000	chr4	111480000	111490000	0.006429249984389133	2.111212657236631
chr4	114530000	114540000	chr4	114760000	114770000	0.0012207963831626367	2.111212657236631
chr4	115750000	115760000	chr4	115840000	115850000	0.006429249984389133	2.111212657236631
chr4	116680000	116690000	chr4	116830000	116840000	0.0056665212982904955	2.599207668339954
chr4	118860000	118870000	chr4	119020000	119030000	0.00675589873759045	2.111212657236631
chr4	119480000	119490000	chr4	119980000	119990000	0.0012207963831626367	2.111212657236631
chr4	120080000	120090000	chr4	120230000	120240000	0.0011728733122649364	2.111212657236631
chr4	120840000	120850000	chr4	121080000	121090000	0.002516944261689094	2.111212657236631
chr4	123830000	123840000	chr4	124570000	124580000	0.0007445910917999732	2.599207668339954
chr4	124830000	124840000	chr4	124940000	124950000	0.0007445910917999732	2.111212657236631
chr4	126490000	126500000	chr4	126630000	126640000	0.007080685380340548	2.599207668339954
chr4	128850000	128860000	chr4	128980000	128990000	0.0015033961732745437	2.111212657236631
chr4	130510000	130520000	chr4	130600000	130610000	0.00036276261265150156	2.111212657236631
chr4	130690000	130700000	chr4	131560000	131570000	0.0029586689025669025	2.111212657236631
chr4	130970000	130980000	chr4	131560000	131570000	0.0015033961732745437	2.111212657236631
chr4	132730000	132740000	chr4	133020000	133030000	0.005123021694351932	2.111212657236631
chr4	134270000	134280000	chr4	134440000	134450000	0.0047825006716438745	2.599207668339954
chr4	134670000	134680000	chr4	134930000	134940000	0.006351526950615777	2.111212657236631
chr4	134670000	134680000	chr4	135050000	135060000	0.006664346801145215	2.599207668339954
chr4	135230000	135240000	chr4	135390000	135400000	0.0006548005238591337	2.111212657236631
chr4	136380000	136390000	chr4	136710000	136720000	0.005443478133088251	2.111212657236631
chr4	136800000	136810000	chr4	137020000	137030000	0.0027488849513699096	2.599207668339954
chr4	138170000	138180000	chr4	138420000	138430000	0.0004316350116771728	2.111212657236631
chr4	138170000	138180000	chr4	138580000	138590000	0.0015033961732745437	2.111212657236631
chr4	138820000	138830000	chr4	138960000	138970000	0.0047825006716438745	2.599207668339954
chr4	139200000	139210000	chr4	139350000	139360000	0.009070201826979908	2.599207668339954
chr4	139400000	139410000	chr4	139580000	139590000	0.0015033961732745437	2.111212657236631
chr4	139600000	139610000	chr4	140270000	140280000	0.0015033961732745437	2.111212657236631
chr4	141000000	141010000	chr4	141090000	141100000	0.004080320943227792	2.111212657236631
chr4	141130000	141140000	chr4	141300000	141310000	0.0004316350116771728	2.111212657236631
chr4	141860000	141870000	chr4	142730000	142740000	0.0032655118491556837	3.2
chr4	148820000	148830000	chr4	149150000	149160000	0.007027043371032246	3.2
chr4	149880000	149890000	chr4	150050000	150060000	0.0019673006138325455	2.111212657236631
chr4	150740000	150750000	chr4	150940000	150950000	0.0014573511299652649	2.111212657236631
chr4	152610000	152620000	chr4	153560000	153570000	0.009792082232534855	2.599207668339954
chr4	154410000	154420000	chr4	154880000	154890000	0.009792082232534855	3.6758347359905126
chr4	154950000	154960000	chr4	155140000	155150000	0.003475535252142614	2.111212657236631
chr4	155180000	155190000	chr4	155320000	155330000	0.0014573511299652649	2.599207668339954
chr5	4810000	4820000	chr5	4950000	4960000	0.006687109665148455	2.111212657236631
chr5	5010000	5020000	chr5	5530000	5540000	0.0049238206929464404	2.111212657236631
chr5	5540000	5550000	chr5	5790000	5800000	0.008407477934856156	2.111212657236631
chr5	12610000	12620000	chr5	13670000	13680000	0.002925534177030009	2.111212657236631
chr5	16520000	16530000	chr5	17070000	17080000	0.003204469368129459	3.2
chr5	18280000	18290000	chr5	18650000	18660000	0.003426524898833587	2.111212657236631
chr5	21470000	21480000	chr5	21830000	21840000	0.00594676649486214	3.2
chr5	21640000	21650000	chr5	21840000	21850000	0.000965811925226148	2.111212657236631
chr5	22950000	22960000	chr5	23440000	23450000	0.008907843559235462	2.599207668339954
chr5	24470000	24480000	chr5	24560000	24570000	0.00695259048087038	2.111212657236631
chr5	26140000	26150000	chr5	26300000	26310000	3.5014413868328376e-06	2.111212657236631
chr5	26150000	26160000	chr5	26460000	26470000	0.0004335472819959607	3.2
chr5	26230000	26240000	chr5	26470000	26480000	0.0008575852395761105	2.599207668339954
chr5	27270000	27280000	chr5	27820000	27830000	0.005225466900734919	2.599207668339954
chr5	27280000	27290000	chr5	27610000	27620000	0.0020291539755080967	2.111212657236631
chr5	28660000	28670000	chr5	29220000	29230000	0.0007239267726805959	2.111212657236631
chr5	30570000	30580000	chr5	30790000	30800000	0.0010469192324164683	2.599207668339954
chr5	31720000	31730000	chr5	32360000	32370000	0.0016710307923949804	2.599207668339954
chr5	31720000	31730000	chr5	32460000	32470000	0.006033005239441617	2.111212657236631
chr5	32470000	32480000	chr5	32630000	32640000	0.007284134715815934	2.599207668339954
chr5	33560000	33570000	chr5	33740000	33750000	0.0008042084994204501	2.599207668339954
chr5	35520000	35530000	chr5	35660000	35670000	0.0008575852395761105	2.599207668339954
chr5	35750000	35760000	chr5	35860000	35870000	0.0013136068738916749	2.599207668339954
chr5	36200000	36210000	chr5	36550000	36560000	0.0010469192324164683	2.111212657236631
chr5	37450000	37460000	chr5	37900000	37910000	0.0016710307923949804	2.599207668339954
chr5	38930000	38940000	chr5	39790000	39800000	0.0005956493042766168	2.599207668339954
chr5	38940000	38950000	chr5	40110000	40120000	0.003966930091315254	2.111212657236631
chr5	41200000	41210000	chr5	41920000	41930000	0.003094093239371282	2.111212657236631
chr5	44440000	44450000	chr5	45590000	45600000	0.003094093239371282	2.599207668339954
chr5	44450000	44460000	chr5	45430000	45440000	0.003094093239371282	2.111212657236631
chr5	45850000	45860000	chr5	46500000	46510000	0.0064487191067906105	2.111212657236631
chr5	45910000	45920000	chr5	46500000	46510000	0.0019371213817230171	2.599207668339954
chr5	49250000	49260000	chr5	49500000	49510000	0.0002446494657221132	2.111212657236631
chr5	49520000	49530000	chr5	50120000	50130000	0.00015448840236831352	2.111212657236631
chr5	53500000	53510000	chr5	53790000	53800000	0.003244216536377372	3.6758347359905126
chr5	63050000	63060000	chr5	63920000	63930000	0.003931499918922601	2.599207668339954
chr5	64450000	64460000	chr5	65010000	65020000	0.0051968676543137395	2.599207668339954
chr5	64540000	64550000	chr5	64970000	64980000	0.00156153547172988	2.111212657236631
chr5	64650000	64660000	chr5	64970000	64980000	0.00156153547172988	3.2
chr5	66860000	66870000	chr5	67160000	67170000	0.0002641645576031415	2.111212657236631
chr5	67250000	67260000	chr5	67370000	67380000	0.003931499918922601	2.111212657236631
chr5	67910000	67920000	chr5	68170000	68180000	0.0038781062345279588	2.111212657236631
chr5	73140000	73150000	chr5	73530000	73540000	0.00156153547172988	2.111212657236631
chr5	73280000	73290000	chr5	73530000	73540000	0.003931499918922601	2.111212657236631
chr5	73580000	73590000	chr5	73780000	73790000	0.003931499918922601	2.599207668339954
chr5	74010000	74020000	chr5	74440000	74450000	0.004545410913971521	2.111212657236631
chr5	74600000	74610000	chr5	75320000	75330000	0.004413059819618792	2.111212657236631
chr5	75100000	75110000	chr5	75300000	75310000	0.004746835991741464	2.111212657236631
chr5	76030000	76040000	chr5	76260000	76270000	0.002355389123708973	2.111212657236631
chr5	86330000	86340000	chr5	86560000	86570000	0.004177657419733638	2.111212657236631
chr5	86630000	86640000	chr5	86800000	86810000	0.005848222103512907	2.599207668339954
chr5	88940000	88950000	chr5	89520000	89530000	0.002355389123708973	2.111212657236631
chr5	89060000	89070000	chr5	89510000	89520000	0.004545410913971521	2.111212657236631
chr5	90800000	90810000	chr5	91030000	91040000	0.002355389123708973	3.2
chr5	91110000	91120000	chr5	91450000	91460000	0.004972765746277897	2.111212657236631
chr5	91630000	91640000	chr5	92100000	92110000	0.005423232433533673	3.2
chr5	93630000	93640000	chr5	94350000	94360000	0.0002802064909897143	2.111212657236631
chr5	93630000	93640000	chr5	95010000	95020000	0.001192931967915456	2.111212657236631
chr5	93680000	93690000	chr5	93940000	93950000	1.611183523098081e-05	2.111212657236631
chr5	93770000	93780000	chr5	94840000	94850000	0.006020627908643934	2.111212657236631
chr5	96400000	96410000	chr5	96910000	96920000	0.005146989443219319	2.111212657236631
chr5	97270000	97280000	chr5	98470000	98480000	0.0053254058824619005	2.599207668339954
chr5	98500000	98510000	chr5	99000000	99010000	6.93782715966984e-05	2.599207668339954
chr5	99370000	99380000	chr5	100030000	100040000	0.0008980327364909876	2.599207668339954
chr5	99390000	99400000	chr5	99730000	99740000	0.0049364601092890415	2.599207668339954
chr5	100220000	100230000	chr5	100460000	100470000	0.0002802064909897143	2.599207668339954
chr5	100700000	100710000	chr5	100800000	100810000	0.003952718774710762	2.111212657236631
chr5	101070000	101080000	chr5	101820000	101830000	0.006195732283128564	2.599207668339954
chr5	102290000	102300000	chr5	102820000	102830000	0.00433818432532212	2.111212657236631
chr5	103500000	103510000	chr5	103800000	103810000	0.002180625821616138	2.111212657236631
chr5	103500000	103510000	chr5	103690000	103700000	0.002468005609001321	2.111212657236631
chr5	104150000	104160000	chr5	104480000	104490000	0.005136954037690179	2.599207668339954
chr5	105550000	105560000	chr5	105800000	105810000	0.006020627908643934	2.599207668339954
chr5	105830000	105840000	chr5	106010000	106020000	0.002221472966963006	2.111212657236631
chr5	107140000	107150000	chr5	107450000	107460000	0.004417394946123924	5.198415336679908
chr5	109740000	109750000	chr5	110290000	110300000	0.005382175973019543	2.111212657236631
chr5	111550000	111560000	chr5	112300000	112310000	0.0017417651916679378	2.111212657236631
chr5	112590000	112600000	chr5	113210000	113220000	0.006270833461444406	3.2
chr5	113020000	113030000	chr5	113200000	113210000	0.0005667378357753772	2.111212657236631
chr5	113510000	113520000	chr5	113860000	113870000	1.8090371426415786e-05	2.111212657236631
chr5	113990000	114000000	chr5	114090000	114100000	0.003483189270429693	2.111212657236631
chr5	117640000	117650000	chr5	118080000	118090000	0.00015176644399061967	2.111212657236631
chr5	118920000	118930000	chr5	119830000	119840000	0.0015168914737966332	2.111212657236631
chr5	119010000	119020000	chr5	119820000	119830000	0.0030731744441432987	2.111212657236631
chr5	119900000	119910000	chr5	120230000	120240000	0.0005334753854003468	3.2
chr5	122010000	122020000	chr5	122220000	122230000	0.0010985133460968744	2.111212657236631
chr5	124130000	124140000	chr5	124220000	124230000	0.00295247743870819	2.111212657236631
chr5	124970000	124980000	chr5	125340000	125350000	0.0014744682010860617	2.111212657236631
chr5	128590000	128600000	chr5	128810000	128820000	0.009120759856978172	2.111212657236631
chr5	129140000	129150000	chr5	129670000	129680000	0.00044794222344557433	2.111212657236631
chr5	129250000	129260000	chr5	129660000	129670000	0.0021417789359953476	2.599207668339954
chr5	130300000	130310000	chr5	130870000	130880000	0.006494469760952415	2.111212657236631
chr5	130300000	130310000	chr5	131440000	131450000	0.008142334602406409	2.111212657236631
chr5	130890000	130900000	chr5	131450000	131460000	0.007946772431714901	2.599207668339954
chr5	134410000	134420000	chr5	134510000	134520000	0.007835511730831062	2.111212657236631
chr5	136310000	136320000	chr5	136700000	136710000	0.008142334602406409	3.6758347359905126
chr5	136960000	136970000	chr5	137130000	137140000	0.009768089850596517	2.111212657236631
chr5	137150000	137160000	chr5	137280000	137290000	0.006494469760952415	2.111212657236631
chr5	138210000	138220000	chr5	138650000	138660000	0.0019518702342619576	2.111212657236631
chr5	138830000	138840000	chr5	139080000	139090000	0.009120759856978172	2.599207668339954
chr5	138830000	138840000	chr5	139160000	139170000	0.0017707158078076324	2.599207668339954
chr5	139820000	139830000	chr5	140280000	140290000	0.008142334602406409	2.599207668339954
chr5	143550000	143560000	chr5	143690000	143700000	0.00044794222344557433	2.111212657236631
chr5	144140000	144150000	chr5	144670000	144680000	0.009120759856978172	2.599207668339954
chr5	144320000	144330000	chr5	144660000	144670000	0.0004132853007672299	2.111212657236631
chr5	146100000	146110000	chr5	146430000	146440000	1.550934954575034e-05	2.111212657236631
chr5	146620000	146630000	chr5	147250000	147260000	0.0074614878680840995	2.599207668339954
chr5	146630000	146640000	chr5	146830000	146840000	0.00010462792749373526	2.111212657236631
chr5	146850000	146860000	chr5	147250000	147260000	0.0010834612087178702	2.599207668339954
chr5	147890000	147900000	chr5	148180000	148190000	0.002095010216500109	2.111212657236631
chr5	149620000	149630000	chr5	149940000	149950000	0.005399568287765832	3.2
chr6	4410000	4420000	chr6	4510000	4520000	0.005884294687569102	2.111212657236631
chr6	4540000	4550000	chr6	5120000	5130000	0.008756686987297368	3.2
chr6	4550000	4560000	chr6	5380000	5390000	0.008514756987020589	3.2
chr6	5410000	5420000	chr6	5580000	5590000	0.002911273397009806	2.599207668339954
chr6	6000000	6010000	chr6	6880000	6890000	0.008756686987297368	2.111212657236631
chr6	8270000	8280000	chr6	8740000	8750000	0.008756686987297368	2.111212657236631
chr6	12330000	12340000	chr6	13150000	13160000	0.002911273397009806	2.111212657236631
chr6	17100000	17110000	chr6	17590000	17600000	0.005884294687569102	3.2
chr6	17100000	17110000	chr6	17350000	17360000	0.005884294687569102	2.111212657236631
chr6	18400000	18410000	chr6	18810000	18820000	0.006533228090549681	2.111212657236631
chr6	21970000	21980000	chr6	22070000	22080000	0.004140615572327477	2.111212657236631
chr6	22320000	22330000	chr6	22970000	22980000	0.007701934652655035	2.111212657236631
chr6	23180000	23190000	chr6	23450000	23460000	0.004140615572327477	2.111212657236631
chr6	24520000	24530000	chr6	24620000	24630000	0.004616668715090305	2.111212657236631
chr6	25020000	25030000	chr6	25760000	25770000	0.005182758380410185	2.111212657236631
chr6	30390000	30400000	chr6	31010000	31020000	0.007701934652655035	2.599207668339954
chr6	32310000	32320000	chr6	32550000	32560000	0.005182758380410185	2.599207668339954
chr6	34490000	34500000	chr6	34720000	34730000	5.107921877123278e-05	3.2
chr6	37040000	37050000	chr6	37420000	37430000	0.004140615572327477	2.111212657236631
chr6	37050000	37060000	chr6	37310000	37320000	0.004140615572327477	3.2
chr6	37330000	37340000	chr6	37410000	37420000	0.007701934652655035	2.111212657236631
chr6	37440000	37450000	chr6	38040000	38050000	0.004487318441927712	2.111212657236631
chr6	38710000	38720000	chr6	39040000	39050000	0.00029515726331591496	2.111212657236631
chr6	39850000	39860000	chr6	40270000	40280000	0.008267094345854663	2.111212657236631
chr6	41100000	41110000	chr6	41510000	41520000	0.004487318441927712	2.111212657236631
chr6	42200000	42210000	chr6	42560000	42570000	0.0023818802314350455	2.111212657236631
chr6	43660000	43670000	chr6	45000000	45010000	0.004487318441927712	2.111212657236631
chr6	50280000	50290000	chr6	50500000	50510000	9.495851087482077e-05	2.111212657236631
chr6	50650000	50660000	chr6	50770000	50780000	0.003902375586126447	2.111212657236631
chr6	50790000	50800000	chr6	50900000	50910000	0.0010102401868125263	2.111212657236631
chr6	50930000	50940000	chr6	51120000	51130000	0.006783982451966089	2.599207668339954
chr6	51150000	51160000	chr6	52140000	52150000	0.008267094345854663	2.111212657236631
chr6	51160000	51170000	chr6	52200000	52210000	9.495851087482077e-05	2.111212657236631
chr6	51170000	51180000	chr6	51560000	51570000	9.271197863802705e-05	2.111212657236631
chr6	51170000	51180000	chr6	51840000	51850000	9.495851087482077e-05	2.111212657236631
chr6	51560000	51570000	chr6	51830000	51840000	9.271197863802705e-05	2.111212657236631
chr6	51560000	51570000	chr6	52180000	52190000	0.009751116589386688	2.111212657236631
chr6	51850000	51860000	chr6	52180000	52190000	0.0008633090444159311	2.111212657236631
chr6	51980000	51990000	chr6	52160000	52170000	0.002242848049640932	2.599207668339954
chr6	52230000	52240000	chr6	52810000	52820000	0.0013245836467481082	2.111212657236631
chr6	52260000	52270000	chr6	52560000	52570000	0.006783982451966089	3.6758347359905126
chr6	53780000	53790000	chr6	54200000	54210000	0.004016491786851118	2.111212657236631
chr6	53780000	53790000	chr6	53930000	53940000	0.0004996441806889497	2.111212657236631
chr6	55210000	55220000	chr6	55350000	55360000	0.006783982451966089	2.111212657236631
chr6	55360000	55370000	chr6	55480000	55490000	0.0008791731058274134	2.111212657236631
chr6	55500000	55510000	chr6	55920000	55930000	0.003241545407353601	2.111212657236631
chr6	56040000	56050000	chr6	56580000	56590000	0.008014339896071192	2.599207668339954
chr6	56050000	56060000	chr6	56430000	56440000	0.0029135783607047937	3.2
chr6	56460000	56470000	chr6	56580000	56590000	0.002275347182120287	2.111212657236631
chr6	56780000	56790000	chr6	57540000	57550000	0.004901956088992198	2.599207668339954
chr6	60950000	60960000	chr6	61270000	61280000	0.0018327238340206057	3.2
chr6	61040000	61050000	chr6	61270000	61280000	0.004118047341390482	2.599207668339954
chr6	65100000	65110000	chr6	65430000	65440000	0.0008391598020108137	2.111212657236631
chr6	65640000	65650000	chr6	66420000	66430000	0.004575021902734257	2.599207668339954
chr6	69250000	69260000	chr6	69370000	69380000	0.0029135783607047937	2.111212657236631
chr6	69250000	69260000	chr6	69570000	69580000	0.0008391598020108137	2.599207668339954
chr6	71130000	71140000	chr6	71380000	71390000	0.007212923437504904	2.599207668339954
chr6	71590000	71600000	chr6	71780000	71790000	0.0008391598020108137	2.111212657236631
chr6	71890000	71900000	chr6	72130000	72140000	0.0011526306352566253	2.599207668339954
chr6	72400000	72410000	chr6	72520000	72530000	0.0013865111129178096	2.111212657236631
chr6	72920000	72930000	chr6	73130000	73140000	0.0029135783607047937	2.599207668339954
chr6	77620000	77630000	chr6	78290000	78300000	0.0029162419124496206	2.111212657236631
chr6	81950000	81960000	chr6	82090000	82100000	0.004417423132298515	2.111212657236631
chr6	82720000	82730000	chr6	82940000	82950000	0.0029162419124496206	2.111212657236631
chr6	84070000	84080000	chr6	84560000	84570000	0.005913960231378147	2.111212657236631
chr6	86520000	86530000	chr6	86640000	86650000	0.008499979597847242	2.111212657236631
chr6	88090000	88100000	chr6	88470000	88480000	0.006630426779754293	2.111212657236631
chr6	90800000	90810000	chr6	91110000	91120000	0.006076358475175978	2.599207668339954
chr6	91140000	91150000	chr6	91250000	91260000	0.0029162419124496206	2.111212657236631
chr6	91260000	91270000	chr6	91380000	91390000	0.004900968369278574	2.111212657236631
chr6	91520000	91530000	chr6	91720000	91730000	0.007605715652626355	3.2
chr6	91880000	91890000	chr6	92040000	92050000	0.00030567725434541926	2.111212657236631
chr6	92260000	92270000	chr6	92710000	92720000	0.0029848029037054633	2.111212657236631
chr6	94510000	94520000	chr6	94960000	94970000	0.00030567725434541926	2.599207668339954
chr6	94590000	94600000	chr6	94940000	94950000	0.004230671434162003	2.111212657236631
chr6	97730000	97740000	chr6	97970000	97980000	0.0029848029037054633	2.111212657236631
chr6	100670000	100680000	chr6	100830000	100840000	0.0029848029037054633	2.111212657236631
chr6	100860000	100870000	chr6	101160000	101170000	0.005399992694782991	2.111212657236631
chr6	100860000	100870000	chr6	101230000	101240000	0.003083168878236675	2.111212657236631
chr6	101240000	101250000	chr6	101510000	101520000	0.008582793414062175	2.111212657236631
chr6	103280000	103290000	chr6	103660000	103670000	0.0002008504317998483	2.111212657236631
chr6	108390000	108400000	chr6	108700000	108710000	0.005399992694782991	2.111212657236631
chr6	112180000	112190000	chr6	112340000	112350000	8.678603314909994e-06	2.111212657236631
chr6	112670000	112680000	chr6	112980000	112990000	0.0014236006591061094	2.111212657236631
chr6	113730000	113740000	chr6	114040000	114050000	0.005229630886227343	2.111212657236631
chr6	114480000	114490000	chr6	114590000	114600000	4.4235250462598685e-09	2.111212657236631
chr6	114700000	114710000	chr6	114890000	114900000	0.0030662642438458176	2.111212657236631
chr6	115200000	115210000	chr6	115520000	115530000	0.009383610729958134	3.6758347359905126
chr6	116750000	116760000	chr6	117130000	117140000	0.006603795339456146	2.111212657236631
chr6	116750000	116760000	chr6	117800000	117810000	0.0014334891549895423	2.111212657236631
chr6	117140000	117150000	chr6	117800000	117810000	0.005229630886227343	2.111212657236631
chr6	118150000	118160000	chr6	118360000	118370000	0.0004911882942308456	2.599207668339954
chr6	119200000	119210000	chr6	119320000	119330000	0.008673344468169385	2.111212657236631
chr6	119460000	119470000	chr6	119890000	119900000	0.008391916743774786	2.111212657236631
